Record Length,2.500000e+03,,   0.000008178800,  24.80000,
Sample Interval,4.000000e-11,,   0.000008178840,  24.80000,
Trigger Point,-2.044700000000e+05,,   0.000008178880,  24.80000,
,,,   0.000008178920,  24.80000,
,,,   0.000008178960,  24.80000,
,,,   0.000008179000,  24.80000,
Source,CH1,,   0.000008179040,  24.80000,
Vertical Units,V,,   0.000008179080,  24.80000,
Vertical Scale,1.000000e+01,,   0.000008179120,  24.80000,
Vertical Offset,-8.000000e-01,,   0.000008179160,  24.80000,
Horizontal Units,s,,   0.000008179200,  24.80000,
Horizontal Scale,1.000000e-08,,   0.000008179240,  24.80000,
Pt Fmt,Y,,   0.000008179280,  24.80000,
Yzero,0.000000e+00,,   0.000008179320,  24.80000,
Probe Atten,1.000000e+01,,   0.000008179360,  24.80000,
Model Number,TDS2024B,,   0.000008179400,  24.80000,
Serial Number,C046999,,   0.000008179440,  24.80000,
Firmware Version,FV:v22.11,,   0.000008179480,  25.20000,
,,,0.000008179520,  25.20000,
,,,0.000008179560,  25.20000,
,,,0.000008179600,  25.20000,
,,,0.000008179640,  25.20000,
,,,0.000008179680,  25.20000,
,,,0.000008179720,  25.20000,
,,,0.000008179760,  25.20000,
,,,0.000008179800,  25.20000,
,,,0.000008179840,  25.20000,
,,,0.000008179880,  25.20000,
,,,0.000008179920,  25.20000,
,,,0.000008179960,  25.20000,
,,,0.000008180000,  25.20000,
,,,0.000008180040,  25.20000,
,,,0.000008180080,  25.20000,
,,,0.000008180120,  25.20000,
,,,0.000008180160,  25.20000,
,,,0.000008180200,  25.20000,
,,,0.000008180240,  25.20000,
,,,0.000008180280,  25.20000,
,,,0.000008180320,  25.20000,
,,,0.000008180360,  25.20000,
,,,0.000008180400,  25.20000,
,,,0.000008180440,  25.20000,
,,,0.000008180480,  25.20000,
,,,0.000008180520,  25.20000,
,,,0.000008180560,  25.20000,
,,,0.000008180600,  25.20000,
,,,0.000008180640,  24.80000,
,,,0.000008180680,  24.80000,
,,,0.000008180720,  24.80000,
,,,0.000008180760,  24.80000,
,,,0.000008180800,  24.80000,
,,,0.000008180840,  24.80000,
,,,0.000008180880,  24.80000,
,,,0.000008180920,  24.80000,
,,,0.000008180960,  24.80000,
,,,0.000008181000,  24.80000,
,,,0.000008181040,  24.80000,
,,,0.000008181080,  24.80000,
,,,0.000008181120,  24.80000,
,,,0.000008181160,  24.80000,
,,,0.000008181200,  24.80000,
,,,0.000008181240,  24.80000,
,,,0.000008181280,  24.80000,
,,,0.000008181320,  24.80000,
,,,0.000008181360,  24.80000,
,,,0.000008181400,  24.80000,
,,,0.000008181440,  24.80000,
,,,0.000008181480,  24.80000,
,,,0.000008181520,  24.80000,
,,,0.000008181560,  24.80000,
,,,0.000008181600,  24.80000,
,,,0.000008181640,  24.40000,
,,,0.000008181680,  24.40000,
,,,0.000008181720,  24.40000,
,,,0.000008181760,  24.40000,
,,,0.000008181800,  24.40000,
,,,0.000008181840,  24.40000,
,,,0.000008181880,  24.40000,
,,,0.000008181920,  24.40000,
,,,0.000008181960,  24.40000,
,,,0.000008182000,  24.40000,
,,,0.000008182040,  24.40000,
,,,0.000008182080,  24.40000,
,,,0.000008182120,  24.00000,
,,,0.000008182160,  24.00000,
,,,0.000008182200,  24.00000,
,,,0.000008182240,  24.00000,
,,,0.000008182280,  24.00000,
,,,0.000008182320,  24.00000,
,,,0.000008182360,  24.00000,
,,,0.000008182400,  24.00000,
,,,0.000008182440,  24.00000,
,,,0.000008182480,  24.00000,
,,,0.000008182520,  24.00000,
,,,0.000008182560,  24.00000,
,,,0.000008182600,  24.00000,
,,,0.000008182640,  24.00000,
,,,0.000008182680,  24.00000,
,,,0.000008182720,  24.00000,
,,,0.000008182760,  24.00000,
,,,0.000008182800,  24.00000,
,,,0.000008182840,  24.00000,
,,,0.000008182880,  24.00000,
,,,0.000008182920,  24.00000,
,,,0.000008182960,  24.00000,
,,,0.000008183000,  24.40000,
,,,0.000008183040,  24.40000,
,,,0.000008183080,  24.40000,
,,,0.000008183120,  24.40000,
,,,0.000008183160,  24.40000,
,,,0.000008183200,  24.40000,
,,,0.000008183240,  24.40000,
,,,0.000008183280,  24.40000,
,,,0.000008183320,  24.40000,
,,,0.000008183360,  24.40000,
,,,0.000008183400,  24.40000,
,,,0.000008183440,  24.40000,
,,,0.000008183480,  24.80000,
,,,0.000008183520,  24.80000,
,,,0.000008183560,  24.80000,
,,,0.000008183600,  24.80000,
,,,0.000008183640,  24.80000,
,,,0.000008183680,  24.80000,
,,,0.000008183720,  24.80000,
,,,0.000008183760,  24.80000,
,,,0.000008183800,  24.80000,
,,,0.000008183840,  24.80000,
,,,0.000008183880,  24.80000,
,,,0.000008183920,  24.80000,
,,,0.000008183960,  24.80000,
,,,0.000008184000,  24.80000,
,,,0.000008184040,  24.80000,
,,,0.000008184080,  24.80000,
,,,0.000008184120,  24.80000,
,,,0.000008184160,  24.80000,
,,,0.000008184200,  24.80000,
,,,0.000008184240,  24.80000,
,,,0.000008184280,  24.80000,
,,,0.000008184320,  24.80000,
,,,0.000008184360,  24.80000,
,,,0.000008184400,  24.80000,
,,,0.000008184440,  24.80000,
,,,0.000008184480,  24.80000,
,,,0.000008184520,  24.80000,
,,,0.000008184560,  24.80000,
,,,0.000008184600,  24.80000,
,,,0.000008184640,  24.80000,
,,,0.000008184680,  24.80000,
,,,0.000008184720,  24.80000,
,,,0.000008184760,  24.80000,
,,,0.000008184800,  24.80000,
,,,0.000008184840,  24.80000,
,,,0.000008184880,  24.80000,
,,,0.000008184920,  24.80000,
,,,0.000008184960,  24.80000,
,,,0.000008185000,  24.80000,
,,,0.000008185040,  24.80000,
,,,0.000008185080,  24.80000,
,,,0.000008185120,  24.80000,
,,,0.000008185160,  24.80000,
,,,0.000008185200,  24.80000,
,,,0.000008185240,  24.80000,
,,,0.000008185280,  24.80000,
,,,0.000008185320,  24.80000,
,,,0.000008185360,  24.80000,
,,,0.000008185400,  24.80000,
,,,0.000008185440,  24.80000,
,,,0.000008185480,  25.20000,
,,,0.000008185520,  25.20000,
,,,0.000008185560,  25.20000,
,,,0.000008185600,  25.20000,
,,,0.000008185640,  24.80000,
,,,0.000008185680,  24.80000,
